event_id,event_ts,event_type,customer_id,first_name,last_name,email_masked,phone_masked,country_iso2,city,preferred_language,marketing_consent,loyalty_tier,user_tenure_days,days_since_last_purchase,past_12m_orders,avg_order_value_user,device_type,channel,campaign_id,coupon_applied,product_sku,product_name,product_category,product_subcategory,brand,is_fragile,list_price,discount_pct,unit_price,gift_persona,delivery_speed,delivery_window_hours,payment_type_masked,rating,returned_flag,shipping_country_iso2,currency,season
EVT-000110,2024-12-03 22:45:09.614705,purchase,C01999,Léa,Santos,lea.****2.e***@ca,+15*******504,CA,Vancouver,Pt,True,Silver,134,,0,,app,web,,False,FLO-1024,Tulip Mix 20x v5,Flowers,General,PetalWorks,True,79.76,0.0,79.76,Parent,express,24,wallet,,True,CA,EUR,regular
EVT-003385,2024-12-04 02:00:38.989041,view,C01567,Olivia,Schmidt,oliv****1.e***@in,+91*******335,IN,Delhi,Da,False,Silver,1382,,0,,web,web,,False,FLO-1018,Red Roses 12x v4,Flowers,Roses,BloomCraft,True,47.32,0.09,43.06,Partner,standard,48,,,False,IN,NOK,regular
EVT-009126,2024-12-04 08:46:02.814054,purchase,C00927,Milan,Tanaka,mila****1.e***@fr,+33*******760,FR,Bordeaux,En,True,Bronze,0,,0,,web,web,,True,CHO-1011,Heart Box Pralines v2,Chocolate,General,VelvetCacao,False,30.54,0.2,24.43,Self,standard,48,wallet,4.0,False,FR,EUR,regular
EVT-007921,2024-12-04 11:39:40.498569,view,C01863,Hiro,Sharma,hiro****a.e***@dk,+45*******112,DK,Copenhagen,No,True,Bronze,660,,0,,app,web,,False,CHO-1007,Dark Cocoa 85% v3,Chocolate,Dark,ChocoForge,False,25.93,0.0,25.93,Partner,express,24,,,False,DK,SGD,regular
EVT-008834,2024-12-04 14:38:40.831551,add_to_cart,C01286,Wei,Jansen,wei.****2.e***@jp,+81*******055,JP,Yokohama,En,True,Bronze,612,,0,,app,web,,False,EXP-1053,Gourmet Dinner v4,Experiences,Dinner,Epicurea,False,122.45,0.16,102.86,Self,standard,48,,,False,JP,USD,regular
EVT-002122,2024-12-04 16:26:36.314907,view,C01892,Santiago,Schmidt,sant****2.e***@in,+91*******913,IN,Mumbai,Zh,False,Gold,341,,0,,app,web,,False,GIF-1084,Universal Gift Card $100 v5,GiftCards,GiftCard,Giftly,False,25.0,0.16,21.0,Friend,express,24,,,False,IN,SEK,regular
EVT-008342,2024-12-04 21:01:10.208610,view,C00071,Leah,Lefevre,leah****e.e***@cn,+86*******775,CN,Beijing,Nl,False,Silver,1344,,0,,web,email,,False,EXP-1050,Gourmet Dinner v1,Experiences,Dinner,Epicurea,False,138.4,0.21,109.34,Partner,standard,48,,,False,CN,EUR,regular
EVT-003283,2024-12-04 23:50:28.075401,view,C00345,Isha,Bakker,isha****r.e***@com,+18*******209,US,Austin,En,False,Silver,0,294.0,1,21.02,web,web,,False,GIF-1079,Universal Gift Card $50 v5,GiftCards,GiftCard,Giftly,False,50.0,0.0,50.0,Parent,standard,48,,,False,US,EUR,regular
EVT-001642,2024-12-05 07:29:27.062710,wishlist,C01059,Sven,Johnson,sven****2.e***@fr,+33*******270,FR,Marseille,Zh,True,Gold,0,526.0,0,42.91,web,email,,False,PLU-1070,Cupid Plush v1,Plush,General,HeartHaven,False,53.35,0.25,40.01,Partner,standard,48,,,False,FR,RON,regular
EVT-002458,2024-12-06 00:32:36.224255,wishlist,C01169,Noa,Santos,noa.****s.e***@dk,+45*******431,DK,Copenhagen,En,True,Bronze,614,,0,,web,app,,False,CHO-1002,Truffle Assortment v3,Chocolate,General,SweetArrow,False,26.61,0.07,24.75,Partner,same_day,8,,,False,DK,GBP,regular
EVT-001078,2024-12-06 02:27:16.331038,view,C01269,Mei,Tanaka,mei.****2.e***@es,+34*******984,ES,Madrid,En,False,Gold,240,408.0,0,4.17,web,app,,False,GIF-1077,Universal Gift Card $50 v3,GiftCards,GiftCard,Giftly,False,50.0,0.2,40.0,Partner,express,24,,,False,ES,CNY,regular
EVT-007800,2024-12-06 03:01:44.432402,view,C00768,Liam,Silva,liam****2.e***@jp,+81*******746,JP,Osaka,Es,True,Bronze,1186,,0,,app,web,,False,CHO-1007,Dark Cocoa 85% v3,Chocolate,Dark,ChocoForge,False,25.93,0.05,24.63,Partner,standard,48,,,False,JP,EUR,regular
EVT-001567,2024-12-06 05:12:11.083030,wishlist,C01422,Léa,Romano,lea.****o.e***@uk,+44*******815,GB,Edinburgh,Fr,False,Silver,1039,,0,,app,web,,False,PLU-1068,Giant Teddy Bear v4,Plush,General,CuddleNest,False,53.23,0.15,45.25,Partner,express,24,,,False,GB,BRL,regular
EVT-006473,2024-12-06 07:52:50.951716,view,C01523,Isha,Tanaka,isha****a.e***@uk,+44*******720,GB,Manchester,Pt,False,Gold,477,,0,,app,social,,False,PLU-1068,Giant Teddy Bear v4,Plush,General,CuddleNest,False,53.23,0.11,47.37,Partner,same_day,8,,,False,GB,EUR,regular
EVT-002663,2024-12-06 15:17:54.363716,wishlist,C00536,Emma,Nowak,emma****2.e***@au,+61*******375,AU,Brisbane,Nl,True,Silver,63,,0,,web,web,CMP-597,False,FLO-1016,Red Roses 12x v2,Flowers,Roses,BloomCraft,True,70.95,0.07,65.98,Parent,standard,48,,,False,AU,AED,regular
EVT-003310,2024-12-06 19:24:15.024408,view,C00068,Wei,Lefevre,wei.****1.e***@pl,+48*******359,PL,Katowice,Pt,True,Bronze,602,,0,,app,app,,False,GIF-1083,Universal Gift Card $100 v4,GiftCards,GiftCard,Giftly,False,75.0,0.17,62.25,Self,standard,48,,,False,PL,USD,regular
EVT-000169,2024-12-06 21:01:50.705846,view,C01278,Zoë,Müller,zoë.****r.e***@cn,+86*******335,CN,Beijing,Pl,False,Bronze,0,,0,,web,web,,False,PLU-1069,Giant Teddy Bear v5,Plush,General,CuddleNest,False,49.06,0.11,43.66,Colleague,standard,48,,,False,CN,GBP,regular
EVT-006605,2024-12-06 21:22:01.485391,add_to_cart,C00029,Isha,Fernández,isha****1.e***@de,+49*******433,DE,Berlin,Zh,True,Gold,1425,,0,,web,web,CMP-994,False,JEW-1034,Couple Bracelet Set v5,Jewelry,General,AuroraLink,True,225.62,0.14,194.03,Partner,standard,48,,,False,DE,EUR,regular
EVT-008301,2024-12-06 21:46:58.583927,view,C01622,Wei,Silva,wei.****a.e***@de,+49*******366,DE,Berlin,No,True,Bronze,721,299.0,1,53.21,web,web,CMP-474,False,CAR-1040,Pop-up Heart Card v1,Cards,General,PaperMuse,False,9.26,0.0,9.26,Partner,standard,48,,,False,DE,USD,regular
EVT-004039,2024-12-07 05:56:06.780037,view,C00342,Mei,Suzuki,mei.****1.e***@com,+13*******969,US,Chicago,Nl,True,Bronze,0,275.0,1,138.49,web,app,,False,EXP-1049,Spa Day for Two v5,Experiences,Spa,ZenPulse,False,67.45,0.08,62.05,Parent,standard,48,,,False,US,CNY,regular
EVT-004199,2024-12-07 06:27:34.277886,purchase,C01143,Isha,García,isha****a.e***@dk,+45*******591,DK,Copenhagen,En,True,Silver,927,,0,,web,web,CMP-160,False,GIF-1084,Universal Gift Card $100 v5,GiftCards,GiftCard,Giftly,False,25.0,0.12,22.0,Partner,express,24,card,3.0,False,DK,ZAR,regular
EVT-003784,2024-12-07 07:15:25.306037,view,C00790,Sofía,Brown,sofi****1.e***@ca,+16*******059,CA,Calgary,Sv,True,Bronze,61,,0,,web,web,,False,FLO-1024,Tulip Mix 20x v5,Flowers,General,PetalWorks,True,79.76,0.14,68.59,Self,standard,48,,,False,CA,EUR,regular
EVT-001850,2024-12-07 07:26:07.683217,purchase,C00436,Noa,Lefevre,noa.****2.e***@mx,+52*******008,MX,Monterrey,Da,False,Silver,157,308.0,1,32.61,app,web,CMP-314,False,JEW-1026,Silver Pendant Heart v2,Jewelry,General,LunaGems,True,285.03,0.13,247.98,Partner,express,24,wallet,4.0,False,MX,BRL,regular
EVT-003501,2024-12-07 09:54:38.480081,add_to_cart,C01062,Lucas,Fernández,luca****2.e***@za,+27*******552,ZA,Johannesburg,Da,True,Bronze,228,,0,,web,web,CMP-668,True,CHO-1006,Dark Cocoa 85% v2,Chocolate,Dark,ChocoForge,False,15.91,0.05,15.11,Partner,standard,48,,,False,ZA,GBP,regular
EVT-000822,2024-12-07 13:17:03.164964,purchase,C00447,Liam,Schmidt,liam****1.e***@pl,+48*******847,PL,Warsaw,Pl,False,Silver,398,,0,,web,web,,False,FLO-1019,Red Roses 12x v5,Flowers,Roses,BloomCraft,True,56.23,0.13,48.92,Partner,same_day,8,invoice,3,False,PL,MXN,regular
EVT-007975,2024-12-07 14:18:39.430609,add_to_cart,C01856,Mateo,Smith,mate****2.e***@uk,+44*******285,GB,London,De,False,Gold,778,,0,,web,app,,False,FLO-1016,Red Roses 12x v2,Flowers,Roses,BloomCraft,True,70.95,0.2,56.76,Parent,standard,48,,,False,GB,CAD,regular
EVT-004215,2024-12-08 01:08:20.702441,view,C00514,Emma,Silva,emma****2.e***@com,+19*******464,US,New York,Fr,False,Bronze,446,,0,,app,app,,False,CHO-1010,Heart Box Pralines v1,Chocolate,General,VelvetCacao,False,26.21,0.09,23.85,Partner,standard,48,,,False,US,PLN,regular
EVT-009309,2024-12-08 02:50:32.343932,view,C00773,Emma,Smith,emma****2.e***@ca,+12*******076,CA,Toronto,Ja,True,Silver,561,,0,,web,email,,False,GIF-1079,Universal Gift Card $50 v5,GiftCards,GiftCard,Giftly,False,50.0,0.16,42.0,Self,express,24,,,False,CA,PLN,regular
EVT-006335,2024-12-08 15:43:08.185285,view,C00223,Hiro,García,hiro****1.e***@no,+47*******180,NO,Oslo,Pl,False,Bronze,1411,,0,,web,social,CMP-296,False,CHO-1006,Dark Cocoa 85% v2,Chocolate,Dark,ChocoForge,False,15.91,0.2,12.73,Parent,standard,48,,,False,NO,EUR,regular
EVT-002827,2024-12-08 18:14:27.958193,add_to_cart,C00492,Mateo,Kowalski,mate****i.e***@es,+34*******049,ES,Madrid,No,False,Bronze,660,,0,,web,app,,True,PER-1061,Midnight Bloom v2,Perfume,General,Scentora,True,70.35,0.06,66.13,Colleague,standard,48,,,False,ES,USD,regular
EVT-007717,2024-12-08 18:41:46.453254,view,C00295,Liam,De Vries,liam****1.e***@nl,+31*******327,NL,Utrecht,Pt,True,Bronze,0,,0,,web,web,,False,PLU-1066,Giant Teddy Bear v2,Plush,General,CuddleNest,False,31.95,0.24,24.28,Partner,standard,48,,,False,NL,SGD,regular
EVT-008862,2024-12-08 21:49:19.538715,view,C00583,Leah,Fernández,leah****z.e***@es,+34*******313,ES,Barcelona,Pt,True,Bronze,1036,303.0,1,46.17,web,web,CMP-708,False,CHO-1006,Dark Cocoa 85% v2,Chocolate,Dark,ChocoForge,False,15.91,0.14,13.68,Self,same_day,8,,,False,ES,SEK,regular
EVT-007045,2024-12-08 22:43:13.596273,wishlist,C00551,Milan,Johnson,mila****2.e***@sg,+65*******791,SG,Singapore,It,True,Bronze,577,,0,,app,web,CMP-272,False,JEW-1027,Silver Pendant Heart v3,Jewelry,General,LunaGems,True,228.04,0.08,209.8,Partner,standard,48,,,False,SG,INR,regular
EVT-006479,2024-12-09 00:01:29.427600,view,C00895,Mateo,De Vries,mate****1.e***@no,+47*******737,NO,Bergen,En,False,Bronze,686,,0,,web,email,,False,JEW-1034,Couple Bracelet Set v5,Jewelry,General,AuroraLink,True,225.62,0.0,225.62,Partner,express,24,,,False,NO,USD,regular
EVT-009407,2024-12-09 09:09:57.613600,view,C00655,Léa,Schmidt,lea.****1.e***@es,+34*******899,ES,Madrid,Es,False,Bronze,494,,0,,web,app,,False,EXP-1053,Gourmet Dinner v4,Experiences,Dinner,Epicurea,False,122.45,0.12,107.76,Partner,standard,48,,,False,ES,EUR,regular
EVT-001022,2024-12-09 13:03:11.621681,view,C01172,Zoë,Santos,zoë.****s.e***@fr,+33*******064,FR,Bordeaux,Zh,True,Silver,801,,0,,web,web,CMP-161,False,GIF-1077,Universal Gift Card $50 v3,GiftCards,GiftCard,Giftly,False,50.0,0.2,40.0,Partner,standard,48,,,False,FR,SEK,regular
EVT-000384,2024-12-10 00:22:16.864687,add_to_cart,C01436,Santiago,Sharma,sant****1.e***@it,+39*******733,IT,Rome,Ja,True,Bronze,269,,0,,app,web,,False,GIF-1084,Universal Gift Card $100 v5,GiftCards,GiftCard,Giftly,False,25.0,0.04,24.0,Partner,standard,48,,,False,IT,SGD,regular
EVT-001416,2024-12-10 03:00:44.539728,add_to_cart,C00877,Giulia,Nowak,giul****1.e***@cn,+86*******307,CN,Guangzhou,Sv,False,Silver,955,300.0,1,19.16,app,web,CMP-149,True,JEW-1027,Silver Pendant Heart v3,Jewelry,General,LunaGems,True,228.04,0.18,186.99,Self,standard,48,,,False,CN,SGD,regular
EVT-002805,2024-12-10 05:05:58.294130,view,C01615,Mateo,Nowak,mate****1.e***@mx,+52*******337,MX,Ciudad de México,Sv,True,Bronze,0,,0,,web,web,CMP-262,False,FLO-1024,Tulip Mix 20x v5,Flowers,General,PetalWorks,True,79.76,0.1,71.78,Partner,express,24,,,False,MX,RON,regular
EVT-003822,2024-12-10 11:11:08.407907,view,C00017,Noa,Jansen,noa.****n.e***@no,+47*******797,NO,Bergen,Zh,True,Bronze,333,47.0,1,32.82,web,web,CMP-596,False,CHO-1004,Truffle Assortment v5,Chocolate,General,SweetArrow,False,28.81,0.0,28.81,Partner,standard,48,,,False,NO,JPY,regular
EVT-006531,2024-12-10 22:06:42.655776,add_to_cart,C01982,Isha,Suzuki,isha****i.e***@in,+91*******129,IN,Mumbai,Zh,True,Bronze,0,,0,,app,web,,False,CAR-1042,Pop-up Heart Card v3,Cards,General,PaperMuse,False,6.2,0.08,5.7,Friend,standard,48,,,False,IN,AED,regular
EVT-009672,2024-12-11 00:34:25.387602,view,C01372,Santiago,Bakker,sant****1.e***@es,+34*******189,ES,Madrid,En,True,Gold,1016,222.0,1,14.4,web,web,CMP-196,False,CAR-1040,Pop-up Heart Card v1,Cards,General,PaperMuse,False,9.26,0.19,7.5,Partner,express,24,,,False,ES,NOK,regular
EVT-004938,2024-12-11 13:54:20.447757,purchase,C01479,Yui,Nowak,yui.****k.e***@za,+27*******786,ZA,Johannesburg,Fr,False,Silver,573,,0,,web,web,,True,CAR-1041,Pop-up Heart Card v2,Cards,General,PaperMuse,False,11.41,0.08,10.5,Parent,standard,48,wallet,4,False,ZA,KRW,regular
EVT-005933,2024-12-12 01:27:48.654491,view,C00903,Fleur,Zhang,fleu****1.e***@cn,+86*******868,CN,Shanghai,De,True,Bronze,324,,0,,web,app,,False,EXP-1047,Spa Day for Two v3,Experiences,Spa,ZenPulse,False,112.05,0.14,96.36,Parent,same_day,8,,,False,CN,USD,regular
EVT-000744,2024-12-12 09:43:01.488917,view,C00724,Chloé,Bakker,chlo****1.e***@com,+18*******682,US,New York,Pl,True,Bronze,448,,0,,web,app,CMP-339,False,JEW-1028,Silver Pendant Heart v4,Jewelry,General,LunaGems,True,73.42,0.05,69.75,Partner,standard,48,,,False,US,EUR,regular
EVT-005828,2024-12-12 13:15:22.255445,add_to_cart,C01050,Sven,Romano,sven****1.e***@br,+55*******578,BR,São Paulo,Nl,True,Silver,675,,0,,web,web,CMP-970,True,CAR-1041,Pop-up Heart Card v2,Cards,General,PaperMuse,False,11.41,0.22,8.9,Partner,standard,48,,,False,BR,INR,regular
EVT-004452,2024-12-12 15:26:12.680653,view,C01622,Wei,Silva,wei.****a.e***@de,+49*******366,DE,Berlin,No,True,Bronze,766,,0,,web,web,,False,CHO-1006,Dark Cocoa 85% v2,Chocolate,Dark,ChocoForge,False,15.91,0.07,14.8,Partner,standard,48,,,False,DE,INR,regular
EVT-007762,2024-12-12 22:52:40.518406,purchase,C00428,Aarav,Fernández,aara****z.e***@ca,+15*******265,CA,Toronto,Zh,False,Gold,0,705.0,0,10.58,web,app,CMP-198,True,GIF-1081,Universal Gift Card $100 v2,GiftCards,GiftCard,Giftly,False,50.0,0.06,47.0,Partner,same_day,8,wallet,5,False,CA,EUR,regular
EVT-001169,2024-12-13 01:18:14.012518,add_to_cart,C01534,Fleur,Wang,fleu****1.e***@es,+34*******356,ES,Barcelona,Hi,True,Silver,321,,0,,app,web,,True,CHO-1013,Heart Box Pralines v4,Chocolate,General,VelvetCacao,False,16.0,0.14,13.76,Partner,standard,48,,,False,ES,ZAR,regular
EVT-004387,2024-12-13 08:35:17.413994,wishlist,C01137,Isha,Schmidt,isha****2.e***@nl,+31*******984,NL,Utrecht,Nl,True,Bronze,315,,0,,web,web,CMP-753,False,PER-1056,Eau de Romance v2,Perfume,General,AromaNova,True,121.38,0.12,106.81,Colleague,standard,48,,,False,NL,NOK,regular
EVT-008812,2024-12-13 08:43:19.872808,view,C01066,Aarav,Nowak,aara****1.e***@za,+27*******962,ZA,Cape Town,Nl,True,Bronze,1042,,0,,web,web,CMP-717,False,JEW-1029,Silver Pendant Heart v5,Jewelry,General,LunaGems,True,158.6,0.0,158.6,Partner,standard,48,,,False,ZA,BRL,regular
EVT-007764,2024-12-13 15:17:58.149784,view,C00798,Emma,Johnson,emma****n.e***@br,+55*******596,BR,Rio de Janeiro,Es,True,Gold,129,,0,,web,app,,False,JEW-1033,Couple Bracelet Set v4,Jewelry,General,AuroraLink,True,102.23,0.06,96.1,Partner,standard,48,,,False,BR,EUR,regular
EVT-005857,2024-12-13 16:43:48.569292,purchase,C00889,Leah,Tanaka,leah****1.e***@es,+34*******371,ES,Barcelona,Ja,False,Bronze,453,,0,,web,email,CMP-146,False,PER-1058,Eau de Romance v4,Perfume,General,AromaNova,True,120.01,0.07,111.61,Partner,express,24,card,3.0,False,ES,SEK,regular
EVT-004593,2024-12-14 01:07:49.307241,purchase,C01590,Hiro,Dubois,hiro****s.e***@es,+34*******700,ES,Madrid,No,True,Silver,246,,0,,app,app,CMP-338,False,JEW-1025,Silver Pendant Heart v1,Jewelry,General,LunaGems,True,271.77,0.11,241.88,Friend,standard,48,invoice,4.0,False,ES,CAD,regular
EVT-007158,2024-12-14 02:06:16.512868,view,C01360,Santiago,Silva,sant****a.e***@es,+34*******012,ES,Madrid,Sv,True,Bronze,1357,,0,,web,web,CMP-410,False,CAR-1037,Premium Foil Card v3,Cards,General,Ink&Love,False,3.35,0.03,3.25,Parent,standard,48,,,False,ES,USD,regular
EVT-003975,2024-12-14 02:40:12.259068,view,C01104,Noa,Silva,noa.****2.e***@in,+91*******032,IN,Mumbai,Zh,True,Silver,11,61.0,1,44.0,app,email,,False,GIF-1082,Universal Gift Card $100 v3,GiftCards,GiftCard,Giftly,False,50.0,0.19,40.5,Partner,same_day,8,,,False,IN,JPY,regular
EVT-000952,2024-12-14 06:43:45.344522,view,C00551,Milan,Johnson,mila****2.e***@sg,+65*******791,SG,Singapore,It,True,Bronze,0,,0,,web,web,,False,CHO-1013,Heart Box Pralines v4,Chocolate,General,VelvetCacao,False,16.0,0.2,12.8,Parent,same_day,8,,,False,SG,GBP,regular
EVT-006594,2024-12-14 19:13:47.827796,add_to_cart,C00707,Sven,Fernández,sven****1.e***@de,+49*******418,DE,Berlin,No,False,Gold,320,366.0,0,26.61,app,app,CMP-193,False,FLO-1022,Tulip Mix 20x v3,Flowers,General,PetalWorks,True,21.25,0.13,18.49,Partner,standard,48,,,False,DE,BRL,regular
EVT-008557,2024-12-15 01:18:20.525337,view,C00095,Mateo,Johnson,mate****2.e***@fr,+33*******258,FR,Lyon,De,True,Bronze,802,,0,,web,web,,False,EXP-1051,Gourmet Dinner v2,Experiences,Dinner,Epicurea,False,131.77,0.09,119.91,Self,express,24,,,False,FR,AED,regular
EVT-002424,2024-12-15 02:51:23.863413,view,C00352,Amir,Jansen,amir****2.e***@es,+34*******842,ES,Madrid,Hi,True,Bronze,764,,0,,web,web,CMP-545,False,EXP-1049,Spa Day for Two v5,Experiences,Spa,ZenPulse,False,67.45,0.18,55.31,Partner,standard,48,,,False,ES,EUR,regular
EVT-000923,2024-12-15 03:51:47.467608,view,C01739,Zoë,Rossi,zoë.****1.e***@sg,+65*******253,SG,Singapore,Fr,True,Silver,802,,0,,web,web,CMP-766,False,PLU-1074,Cupid Plush v5,Plush,General,HeartHaven,False,42.94,0.18,35.21,Colleague,standard,48,,,False,SG,BRL,regular
EVT-006031,2024-12-15 09:52:35.191334,view,C00876,Mateo,Williams,mate****1.e***@de,+49*******028,DE,Cologne,Pt,True,Bronze,954,,0,,web,email,,False,FLO-1015,Red Roses 12x v1,Flowers,Roses,BloomCraft,True,50.06,0.01,49.56,Partner,standard,48,,,False,DE,KRW,regular
EVT-006252,2024-12-15 12:58:59.341043,purchase,C00345,Isha,Bakker,isha****r.e***@com,+18*******209,US,Austin,En,False,Silver,1074,,0,,web,app,,False,CHO-1003,Truffle Assortment v4,Chocolate,General,SweetArrow,False,17.82,0.19,14.43,Self,same_day,8,card,3.0,False,US,EUR,regular
EVT-001538,2024-12-15 13:36:02.076349,purchase,C01688,Wei,Lefevre,wei.****1.e***@pl,+48*******993,PL,Warsaw,Zh,True,Bronze,1095,304.0,1,219.09,app,web,CMP-246,True,PER-1064,Midnight Bloom v5,Perfume,General,Scentora,True,153.93,0.25,115.45,Friend,standard,48,card,2.0,False,PL,NOK,regular
EVT-003998,2024-12-15 17:06:52.051748,view,C00617,Léa,Romano,lea.****1.e***@com,+16*******632,US,New York,Da,True,Bronze,397,,0,,web,app,,False,JEW-1029,Silver Pendant Heart v5,Jewelry,General,LunaGems,True,158.6,0.16,133.22,Partner,two_hour,2,,,False,US,EUR,regular
EVT-006522,2024-12-15 17:49:58.224870,add_to_cart,C01156,Sofía,Bakker,sofi****2.e***@it,+39*******030,IT,Rome,No,True,Bronze,418,,0,,web,web,,False,CHO-1007,Dark Cocoa 85% v3,Chocolate,Dark,ChocoForge,False,25.93,0.17,21.52,Partner,standard,48,,,False,IT,MXN,regular
EVT-008465,2024-12-16 00:05:17.852464,add_to_cart,C00339,Sven,De Vries,sven****s.e***@jp,+81*******993,JP,Yokohama,Nl,False,Silver,398,,0,,web,web,,False,EXP-1049,Spa Day for Two v5,Experiences,Spa,ZenPulse,False,67.45,0.0,67.45,Friend,standard,48,,,False,JP,PLN,regular
EVT-009530,2024-12-16 02:02:17.621645,add_to_cart,C00031,Mei,Rossi,mei.****1.e***@pl,+48*******873,PL,Warsaw,Zh,True,Silver,778,,0,,app,social,CMP-484,False,JEW-1028,Silver Pendant Heart v4,Jewelry,General,LunaGems,True,73.42,0.07,68.28,Partner,express,24,,,False,PL,AED,regular
EVT-004075,2024-12-16 06:59:56.776416,view,C00139,Aarav,Williams,aara****s.e***@uk,+44*******456,GB,London,No,True,Bronze,0,362.0,1,16.0,app,web,,False,CHO-1000,Truffle Assortment v1,Chocolate,General,SweetArrow,False,18.11,0.12,15.94,Friend,standard,48,,,False,GB,EUR,regular
EVT-000845,2024-12-16 10:22:52.495829,add_to_cart,C00211,Milan,De Vries,mila****1.e***@de,+49*******110,DE,Berlin,Pl,False,Silver,1100,,0,,web,web,CMP-514,False,CHO-1000,Truffle Assortment v1,Chocolate,General,SweetArrow,False,18.11,0.15,15.39,Partner,express,24,,,False,DE,INR,regular
EVT-005109,2024-12-16 22:43:16.707030,add_to_cart,C01868,Mei,Silva,mei.****1.e***@it,+39*******860,IT,Florence,Hi,False,Bronze,623,,0,,app,web,,False,CHO-1002,Truffle Assortment v3,Chocolate,General,SweetArrow,False,26.61,0.14,22.88,Partner,standard,48,,,False,IT,SEK,regular
EVT-007119,2024-12-17 02:56:33.174862,view,C00738,Emma,Müller,emma****r.e***@cn,+86*******471,CN,Guangzhou,Es,True,Bronze,873,308.0,1,89.0,web,web,,False,CAR-1037,Premium Foil Card v3,Cards,General,Ink&Love,False,3.35,0.06,3.15,Partner,standard,48,,,False,CN,EUR,regular
EVT-005465,2024-12-17 04:28:25.313802,view,C00278,Sofía,Bakker,sofi****2.e***@fr,+33*******312,FR,Marseille,Pl,True,Silver,454,309.0,1,121.79,app,web,,False,JEW-1033,Couple Bracelet Set v4,Jewelry,General,AuroraLink,True,102.23,0.14,87.92,Partner,standard,48,,,False,FR,MXN,regular
EVT-009121,2024-12-17 08:41:13.179459,view,C00317,Isha,Fernández,isha****z.e***@es,+34*******831,ES,Barcelona,En,True,Bronze,0,,0,,app,web,,False,CHO-1004,Truffle Assortment v5,Chocolate,General,SweetArrow,False,28.81,0.24,21.9,Friend,standard,48,,,False,ES,EUR,regular
EVT-004892,2024-12-17 10:00:34.823400,view,C01319,Léa,Santos,lea.****1.e***@nl,+31*******558,NL,Utrecht,Zh,True,Silver,302,,0,,web,web,CMP-550,False,GIF-1083,Universal Gift Card $100 v4,GiftCards,GiftCard,Giftly,False,75.0,0.13,65.25,Partner,standard,48,,,False,NL,CAD,regular
EVT-006112,2024-12-17 11:02:20.856962,view,C01698,Liam,Schmidt,liam****1.e***@jp,+81*******077,JP,Osaka,En,True,Bronze,0,,0,,app,web,,False,FLO-1015,Red Roses 12x v1,Flowers,Roses,BloomCraft,True,50.06,0.16,42.05,Partner,same_day,8,,,False,JP,CAD,regular
EVT-008176,2024-12-17 15:28:51.086930,view,C00416,Emma,Fernández,emma****2.e***@nl,+31*******055,NL,Amsterdam,It,True,Bronze,1395,,0,,web,app,CMP-770,False,JEW-1032,Couple Bracelet Set v3,Jewelry,General,AuroraLink,True,262.78,0.12,231.25,Partner,standard,48,,,False,NL,EUR,regular
EVT-007309,2024-12-18 08:30:09.155550,purchase,C01708,Aarav,Lefevre,aara****e.e***@no,+47*******641,NO,Bergen,Sv,True,Bronze,933,122.0,1,22.82,web,web,,False,JEW-1026,Silver Pendant Heart v2,Jewelry,General,LunaGems,True,285.03,0.26,210.92,Partner,standard,48,invoice,2,False,NO,BRL,regular
EVT-004675,2024-12-18 09:00:47.516414,purchase,C01192,Wei,Fernández,wei.****2.e***@es,+34*******235,ES,Barcelona,Es,True,Silver,0,,0,,web,app,,True,GIF-1079,Universal Gift Card $50 v5,GiftCards,GiftCard,Giftly,False,50.0,0.09,45.5,Partner,standard,48,wallet,5,False,ES,AUD,regular
EVT-009133,2024-12-18 14:16:12.034732,view,C01333,Milan,Lefevre,mila****e.e***@fr,+33*******929,FR,Marseille,Fr,True,Bronze,0,467.0,0,45.0,web,app,CMP-180,False,GIF-1079,Universal Gift Card $50 v5,GiftCards,GiftCard,Giftly,False,50.0,0.08,46.0,Parent,two_hour,2,,,False,FR,KRW,regular
